timestamp,left_x,left_y,left_z,right_x,right_y,right_z
0,74.21440124511719,0.5648345947265625,-846.7813720703125,71.71763610839844,0.45829010009765625,-857.19140625
1,77.33164978027344,0.58056640625,-847.12451171875,76.23649597167969,0.5000381469726562,-854.4878540039062
2,77.53453063964844,0.5821571350097656,-847.1468505859375,77.36585998535156,0.5101890563964844,-854.6140747070312
3,80.44877624511719,0.6050071716308594,-847.4676513671875,79.62409973144531,0.531707763671875,-854.8663330078125
4,80.44877624511719,0.6050071716308594,-847.4676513671875,82.76091003417969,0.5440216064453125,-858.3592529296875
5,83.56571960449219,0.626617431640625,-847.8106079101562,82.76091003417969,0.5440216064453125,-858.3592529296875
6,86.68247985839844,0.6434135437011719,-848.1534423828125,82.76091003417969,0.5440216064453125,-858.3592529296875
7,86.68247985839844,0.6434135437011719,-848.1534423828125,86.39994812011719,0.5769119262695312,-855.6206665039062
8,89.79905700683594,0.65728759765625,-848.49609375,87.52919006347656,0.5845565795898438,-855.74609375
9,89.79905700683594,0.65728759765625,-848.49609375,88.65840148925781,0.5922050476074219,-855.8714599609375
10,92.91551208496094,0.67626953125,-848.838623046875,90.91716003417969,0.6068000793457031,-856.1219482421875
11,92.91551208496094,0.67626953125,-848.838623046875,94.72514343261719,0.63690185546875,-859.624755859375
12,96.03172302246094,0.6977005004882812,-849.1807250976562,94.72514343261719,0.63690185546875,-859.624755859375
13,96.03172302246094,0.6977005004882812,-849.1807250976562,94.72514343261719,0.63690185546875,-859.624755859375
14,99.14775085449219,0.7206764221191406,-849.5225830078125,94.72514343261719,0.63690185546875,-859.624755859375
15,99.14775085449219,0.7206764221191406,-849.5225830078125,98.82292175292969,0.644805908203125,-856.9957885742188
16,102.26359558105469,0.7345504760742188,-849.8640747070312,99.95222473144531,0.6557350158691406,-857.1202392578125
17,102.26359558105469,0.7345504760742188,-849.8640747070312,102.21119689941406,0.6735420227050781,-857.3690185546875
18,105.37925720214844,0.7507133483886719,-850.2052001953125,103.34056091308594,0.6783828735351562,-857.4932250976562
19,105.37925720214844,0.7507133483886719,-850.2052001953125,105.59953308105469,0.6909904479980469,-857.7415161132812
20,108.49473571777344,0.7676162719726562,-850.5457763671875,106.72889709472656,0.6990585327148438,-857.865478515625
21,108.49473571777344,0.7676162719726562,-850.5457763671875,108.98796081542969,0.7142715454101562,-858.1131591796875
22,111.60990905761719,0.7863197326660156,-850.8859252929688,110.11735534667969,0.7215309143066406,-858.2369384765625
23,111.60990905761719,0.7863197326660156,-850.8859252929688,111.24705505371094,0.7286834716796875,-858.3607788085938
24,117.83964538574219,0.8275527954101562,-851.5645751953125,116.89445495605469,0.7597732543945312,-858.9778442382812
