x,y,z,length,id,speed,gas,brake,obsolete_lat_g,radius,side_left,side_right,camber,direction,normal_x,normal_y,normal_z,extra_length,forward_x,forward_y,forward_z,tag,grade
233.10121154785156,-11.7265043258667,322.6132507324219,0.0,0,62.061492919921875,1.0,0.0,0.0006883926689624786,20733.4375,2.2999989986419678,12.725030899047852,0.027186371386051178,0.0,-0.00636510131880641,0.999617338180542,-0.026920560747385025,7.818960666656494,0.0,0.0,0.0,0.0,0.0028178796637803316
231.51675415039062,-11.72253131866455,323.0644226074219,1.647707462310791,1,62.13429260253906,1.0,0.0,0.0043118298053741455,19277.015625,2.3099989891052246,12.717530250549316,0.026942558586597443,0.10000002384185791,-0.009001894854009151,0.9996019005775452,-0.02673957683146,7.7911458015441895,0.0,0.0,0.0,0.0,0.002567312680184841
229.9497528076172,-11.71856689453125,323.5104064941406,3.277214527130127,2,62.207088470458984,1.0,0.0,0.007935266941785812,17820.595703125,2.3199989795684814,12.710030555725098,-0.026468131691217422,0.20000004768371582,-0.005394964944571257,0.9996691942214966,-0.025149686262011528,7.763331413269043,0.0,0.0,0.0,0.0,0.0022626628633588552
228.40719604492188,-11.714550018310547,323.9495849609375,4.881319999694824,3,62.27988815307617,1.0,0.0,0.011558707803487778,16364.173828125,2.3299989700317383,12.702529907226562,-0.026105191558599472,0.30000007152557373,-0.0060638124123215675,0.9996401071548462,-0.02613409049808979,7.735516548156738,0.0,0.0,0.0,0.0,0.0019954817835241556
226.89230346679688,-11.710408210754395,324.38104248046875,6.456743240356445,4,62.352684020996094,1.0,0.0,0.015182141214609146,14907.75390625,2.339998960494995,12.695030212402344,-0.0257991012185812,0.3999999761581421,-0.005257841199636459,0.99964439868927,-0.026141362264752388,7.707701683044434,0.0,0.0,0.0,0.0,0.001848831307142973
225.40447998046875,-11.706033706665039,324.8048400878906,8.004016876220703,5,62.42548370361328,1.0,0.0,0.018805578351020813,13451.33203125,2.349998950958252,12.687530517578125,-0.0262894444167614,0.5,-0.0033834888599812984,0.9996419548988342,-0.026543237268924713,7.679886817932129,0.0,0.0,0.0,0.0,0.0018915312830358744
223.9403076171875,-11.701321601867676,325.2222595214844,9.526777267456055,6,62.49828338623047,1.0,0.0,0.02242901548743248,11994.91015625,2.359998941421509,12.68002986907959,-0.026027362793684006,0.6000000238418579,-0.002599098952487111,0.999643087387085,-0.026590105146169662,7.652072429656982,0.0,0.0,0.0,0.0,0.00214196159504354
222.49481201171875,-11.696187019348145,325.63470458984375,11.030271530151367,7,62.57107925415039,1.0,0.0,0.026052452623844147,10538.48828125,2.3699989318847656,12.672530174255371,-0.02668747864663601,0.7000000476837158,-0.0017992708599194884,0.9996268153190613,-0.027257394045591354,7.624257564544678,0.0,0.0,0.0,0.0,0.0025790410581976175
221.0629119873047,-11.690585136413574,326.0435791015625,12.51970386505127,8,62.64387893676758,1.0,0.0,0.029675889760255814,9082.06640625,2.3799989223480225,12.665030479431152,-0.027328167110681534,0.8000000715255737,-0.0028479963075369596,0.9995354413986206,-0.030343586578965187,7.596442699432373,0.0,0.0,0.0,0.0,0.0031456933356821537
219.64060974121094,-11.684513092041016,326.45025634765625,13.999305725097656,9,62.7166748046875,1.0,0.0,0.03329932317137718,7625.646484375,2.3899989128112793,12.657529830932617,-0.024762965738773346,0.8999999761581421,-0.0028542913496494293,0.9997062087059021,-0.024071404710412025,7.568628311157227,0.0,0.0,0.0,0.0,0.003765706205740571
218.22511291503906,-11.67801284790039,326.85516357421875,15.471905708312988,10,62.78947448730469,1.0,0.0,0.03692276030778885,6169.224609375,2.399998903274536,12.650030136108398,-0.0247338954359293,1.0,-0.0023924224078655243,0.999676525592804,-0.025321301072835922,7.540813446044922,0.0,0.0,0.0,0.0,0.0043524084612727165
216.81471252441406,-11.67116641998291,327.25909423828125,16.939327239990234,11,62.83652114868164,1.0,0.0,0.04619560390710831,5575.3017578125,2.399998903274536,12.650030136108398,-0.02385830134153366,1.0,-0.001707483665086329,0.9996743202209473,-0.025462880730628967,7.512599945068359,0.0,0.0,0.0,0.0,0.004827527329325676
215.40838623046875,-11.664068222045898,327.6622619628906,18.402620315551758,12,62.87580871582031,1.0,0.0,0.09700897336006165,4823.828125,2.399998903274536,12.650030136108398,-0.023829715326428413,1.0,-0.0028825539629906416,0.9997020959854126,-0.024234220385551453,7.4804301261901855,0.0,0.0,0.0,0.0,0.005136796273291111
214.0054931640625,-11.656806945800781,328.06494140625,19.862462997436523,13,62.91166305541992,1.0,0.0,0.09561726450920105,4121.40185546875,2.399998903274536,12.650030136108398,-0.024448443204164505,1.0,-0.004270951263606548,0.9997031092643738,-0.023985890671610832,7.451054096221924,0.0,0.0,0.0,0.0,0.0052627697587013245
212.60537719726562,-11.649450302124023,328.4671630859375,21.319557189941406,14,62.94222640991211,1.0,0.0,0.11953169107437134,3605.42041015625,2.399998903274536,12.650030136108398,-0.02515452355146408,1.0,-0.0037830807268619537,0.9996460676193237,-0.026334192603826523,7.428431987762451,0.0,0.0,0.0,0.0,0.005231295246630907
211.20736694335938,-11.642021179199219,328.8692932128906,22.774559020996094,15,62.971065521240234,1.0,0.0,0.2421983778476715,3242.744873046875,2.399998903274536,12.650030136108398,-0.025993529707193375,1.0,-0.0033039527479559183,0.9996128678321838,-0.02762730047106743,7.41394567489624,0.0,0.0,0.0,0.0,0.005104394629597664
209.81076049804688,-11.634490013122559,329.2716979980469,24.228322982788086,16,63.012184143066406,1.0,0.0,0.18839338421821594,2956.81494140625,2.399998903274536,12.650030136108398,-0.025760509073734283,1.0,-0.0021550534293055534,0.9996013045310974,-0.028153782710433006,7.406546592712402,0.0,0.0,0.0,0.0,0.004968500696122646
208.41494750976562,-11.626765251159668,329.6744384765625,25.681365966796875,17,63.05023193359375,1.0,0.0,0.24236372113227844,2812.058349609375,2.399998903274536,12.650030136108398,-0.026767361909151077,1.0,-0.000790575344581157,0.9995909333229065,-0.02859000861644745,7.404491901397705,0.0,0.0,0.0,0.0,0.004912049509584904
207.01934814453125,-11.618707656860352,330.0777893066406,27.13439178466797,18,63.0960807800293,1.0,0.0,0.17355376482009888,2784.42822265625,2.399998903274536,12.600029945373535,-0.02763981744647026,1.0,-0.0014739746693521738,0.9996429681777954,-0.02668101340532303,7.405736923217773,0.0,0.0,0.0,0.0,0.005006646271795034
205.62359619140625,-11.610152244567871,330.48193359375,28.587820053100586,19,63.13731384277344,1.0,0.0,0.21185219287872314,2806.73046875,2.399998903274536,12.600029945373535,-0.02670701965689659,1.0,-0.0010592845501378179,0.9996035695075989,-0.028137369081377983,7.408797264099121,0.0,0.0,0.0,0.0,0.00529008312150836
