left_x,left_y,left_z,right_x,right_y,right_z,x,y,z,length,id,speed,gas,brake,obsolete_lat_g,radius,side_left,side_right,camber,direction,normal_x,normal_y,normal_z,extra_length,forward_x,forward_y,forward_z,tag,grade
586.4137523145984,-69.76680755615234,-204.51443681116086,677.7350413355847,-70.45893096923828,-145.32828900102675,634.459228515625,-70.20809936523438,-180.37608337402344,0.0,0,59.92009735107422,1.0,0.0,0.0,8161.40234375,4.376895427703857,8.148653984069824,-0.0005302428035065532,-1.0,0.008212984539568424,0.9999616146087646,0.0030597455333918333,1.6398545503616333,-0.956359326839447,0.009402252733707428,-0.2920420467853546,0.0,0.009402667172253132
584.9224536052321,-69.71437072753906,-204.9435097454848,676.1283547783437,-70.45270538330078,-145.838016522119,632.8923950195312,-70.20809936523438,-180.85488891601562,1.638646125793457,1,59.98672103881836,1.0,0.0,0.0,3679.313232421875,4.325275421142578,8.140111923217773,-0.0005340575589798391,-1.0,0.009846016764640808,0.9999451637268066,0.003567712614312768,1.638359546661377,-0.9563006162643433,0.009410831145942211,-0.29223400354385376,0.0,0.009411247447133064
583.4537311857946,-69.71270751953125,-205.42764828917916,674.5185292156299,-70.43692016601562,-146.3400877254669,631.3358154296875,-70.16627502441406,-181.33131408691406,3.266806125640869,2,60.0533447265625,1.0,0.0,0.0,2393.004150390625,4.32522439956665,8.15848445892334,-0.00028355911490507424,-1.0,0.009705270640552044,0.9999482035636902,0.0030862954445183277,1.6278578042984009,-0.9561712145805359,0.009410617873072624,-0.2926570773124695,0.0,0.009411033242940903
581.9812133501612,-69.70922088623047,-205.90252947011425,672.9027049107533,-70.4146499633789,-146.8275274551013,629.795654296875,-70.16627502441406,-181.80384826660156,4.878125190734863,3,60.11996841430664,1.0,0.0,0.0,1883.3819580078125,4.324530601501465,8.175057411193848,-9.663899254519492e-05,-1.0,0.008781211450695992,0.9999575018882751,0.0028041412588208914,1.6110198497772217,-0.9559739828109741,0.00940005760639906,-0.29330071806907654,0.0,0.009400472044944763
580.5294152124202,-69.73320007324219,-206.42794786482636,671.2963723294321,-70.4017105102539,-147.33811835541871,628.2743530273438,-70.12926483154297,-182.27200317382812,6.470115661621094,4,60.18659210205078,1.0,0.0,0.0,1337.887939453125,4.325281143188477,8.188543319702148,-8.392333984375e-05,-1.0,0.008781211450695992,0.9999575018882751,0.0028041412588208914,1.591705560684204,-0.955726146697998,0.00936074834316969,-0.29410865902900696,0.0,0.00936115812510252
579.0282692164677,-69.7230453491211,-206.83300237813228,669.6772171263353,-70.35957336425781,-147.81743372357334,626.77099609375,-70.12926483154297,-182.736572265625,8.043907165527344,5,60.25321960449219,1.0,0.0,0.0,1170.0809326171875,4.326256275177002,8.197927474975586,-3.814697265625e-05,-1.0,0.008769189938902855,0.999957799911499,0.0027496484108269215,1.5735013484954834,-0.955379843711853,0.009323593229055405,-0.2952325940132141,0.0,0.009323999285697937
577.5508109823398,-69.7230453491211,-207.29583348110998,668.0708923876325,-70.38175201416016,-148.32804375274554,625.28125,-70.1153793334961,-183.19911193847656,9.604106903076172,6,60.31984329223633,1.0,0.0,0.0,1027.0567626953125,4.328792572021484,8.200324058532715,0.0002950032358057797,-1.0,0.009013904258608818,0.9999566078186035,0.0023498889058828354,1.5598994493484497,-0.9549857974052429,0.009287518449127674,-0.2965061068534851,0.0,0.009287919849157333
576.0320653234149,-69.6996078491211,-207.65796082749182,666.455083767993,-70.36296081542969,-148.81552174008903,623.800048828125,-70.10598754882812,-183.6614532470703,11.156024932861328,7,60.38646697998047,1.0,0.0,0.0,921.9485473632812,4.33266019821167,8.199540138244629,0.0003916422137990594,-1.0,0.009013904258608818,0.9999566078186035,0.0023498889058828354,1.5516817569732666,-0.9545373916625977,0.009213795885443687,-0.29794877767562866,0.0,0.009214187040925026
574.5450678597294,-69.70132446289062,-208.0975248883559,664.8691821638137,-70.35549926757812,-149.37594563820767,622.3222045898438,-70.09187316894531,-184.12547302246094,12.705245971679688,8,60.453094482421875,1.0,0.0,0.0,971.8253173828125,4.337925910949707,8.195594787597656,0.00022633869957644492,-1.0,0.00855057779699564,0.9999610185623169,0.002205583266913891,1.548979640007019,-0.9540358185768127,0.009170769713819027,-0.29955220222473145,0.0,0.009171154350042343
573.0198435253841,-69.69609832763672,-208.44385016047943,663.2519494341198,-70.34941864013672,-149.85995009255635,620.8436279296875,-70.07054138183594,-184.59231567382812,14.256063461303711,9,60.519718170166016,1.0,0.0,0.0,910.5189208984375,4.3443684577941895,8.18808650970459,-0.00010935465252259746,-1.0,0.007983013987541199,0.9999643564224243,0.002737735165283084,1.5505260229110718,-0.9535574913024902,0.009087826125323772,-0.30107420682907104,0.0,0.009088200516998768
