left_x,left_y,left_z,right_x,right_y,right_z,x,y,z,length,id,speed,gas,brake,obsolete_lat_g,radius,side_left,side_right,camber,direction,normal_x,normal_y,normal_z,extra_length,forward_x,forward_y,forward_z,tag,grade
-207.99930267571972,4.3777875900268555,-83.39616593216854,-210.63333269152184,4.307044506072998,-78.25577832752373,-208.59884643554688,4.398019313812256,-81.25215148925781,0.0,0,32.90361022949219,0.3020312488079071,0.0,0.0,16072.8935546875,1.3221362829208374,10.422696113586426,0.00041357672307640314,-1.0,-0.014942155219614506,0.9998571872711182,-0.007901900447905064,1.728447675704956,-0.8935803174972534,-0.016746632754802704,-0.44859084486961365,0.0,-0.016748979687690735
-209.3544291106864,4.355998992919922,-84.1014765482044,-211.9850034704575,4.28513240814209,-78.93230578183801,-210.1493682861328,4.354440212249756,-82.03074645996094,1.735296607017517,1,31.99178695678711,0.29896876215934753,0.0,0.0,16225.28515625,1.1754086017608643,10.473727226257324,0.0004667440662160516,-1.0,-0.014863011427223682,0.9998576641082764,-0.00798844825476408,1.735029697418213,-0.8935313820838928,-0.01677844487130642,-0.44868704676628113,0.0,-0.016780808568000793
-210.72249686066357,4.334117889404297,-84.77571392162156,-213.34275907894346,4.272133827209473,-79.59422302190751,-211.6897430419922,4.332559585571289,-82.80445098876953,3.4593138694763184,2,31.079959869384766,0.2959062457084656,0.0,0.0,402151.0,1.1752158403396606,10.488298416137695,0.000524282397236675,-1.0,-0.01487767230719328,0.9998573064804077,-0.008010844700038433,1.7237671613693237,-0.8934832811355591,-0.016807299107313156,-0.44878172874450684,0.0,-0.016809673979878426
-212.0941127010119,4.304667949676514,-85.441432016059,-214.69752339252864,4.272133827209473,-80.26332262575704,-213.20655822753906,4.303112030029297,-83.56632995605469,5.156957626342773,3,30.168136596679688,0.292843759059906,0.0,0.0,125540.671875,1.1837899684906006,10.494050979614258,-0.0005429584998637438,1.0,-0.014960158616304398,0.9998549222946167,-0.008150058798491955,1.6974061727523804,-0.8934810757637024,-0.01683349534869194,-0.44878533482551575,0.0,-0.016835879534482956
-213.45205873016994,4.275402069091797,-86.13997253691375,-216.04630252447805,4.2730488777160645,-80.94679318039016,-214.69078063964844,4.273845672607422,-84.31181335449219,6.818112373352051,4,29.256309509277344,0.28978124260902405,0.0,0.0,25363.86328125,1.1954832077026367,10.490097045898438,-0.0004576841602101922,1.0,-0.014960063621401787,0.9998563528060913,-0.007973303087055683,1.6609219312667847,-0.8934865593910217,-0.016857072710990906,-0.4487733244895935,0.0,-0.016859469935297966
-214.81925737561693,4.24613618850708,-86.81629670722162,-217.40238367960376,4.4485859870910645,-81.61273093116333,-216.138671875,4.244578838348389,-85.03893280029297,8.43856143951416,5,28.344486236572266,0.2867187559604645,0.0,0.0,12693.9658203125,1.205657720565796,10.475960731506348,-0.00047588342567905784,1.0,-0.014959568157792091,0.9998553991317749,-0.008081438019871712,1.620213508605957,-0.8935149312019348,-0.016879525035619736,-0.44871607422828674,0.0,-0.016881929710507393
-216.19287615890943,4.21696138381958,-87.47720555839402,-218.7571850315793,4.399881362915039,-82.28174160255978,-217.55130004882812,4.215419769287109,-85.74812316894531,10.01944637298584,6,27.432659149169922,0.2836562693119049,0.0,0.0,7190.98828125,1.2188271284103394,10.459890365600586,-0.0003578662872314453,1.0,-0.015012593008577824,0.999855637550354,-0.007963269017636776,1.5806547403335571,-0.893570601940155,-0.016899289563298225,-0.4486047029495239,0.0,-0.01690170168876648
-217.5556971784858,4.187786102294922,-88.16404079582793,-220.1045418002069,4.399881362915039,-82.96862737740435,-218.93296813964844,4.186261177062988,-86.44139862060547,11.565510749816895,7,26.52083396911621,0.28059375286102295,0.0,0.0,6234.1123046875,1.2331372499465942,10.445074081420898,-0.00044075644109398127,1.0,-0.01507044117897749,0.9998538494110107,-0.00806383229792118,1.5458452701568604,-0.893666684627533,-0.01691465452313423,-0.4484124481678009,0.0,-0.016917075961828232
-218.92047726392735,4.187786102294922,-88.84617214274635,-221.45943522927212,4.091287136077881,-83.63741696355999,-220.28945922851562,4.157223224639893,-87.12162780761719,13.083218574523926,8,25.6090087890625,0.2775312662124634,0.0,0.0,4946.6513671875,1.2446480989456177,10.42916488647461,-0.0004105567350052297,1.0,-0.015020285733044147,0.9998549222946167,-0.008029310964047909,1.517491340637207,-0.8937755823135376,-0.016928767785429955,-0.44819480180740356,0.0,-0.016931192949414253
-220.29454953468866,4.158735752105713,-89.50599213037347,-222.81497753142162,4.155711650848389,-84.30464854801639,-221.6267547607422,4.128186225891113,-87.7917251586914,14.579229354858398,9,24.69718360900879,0.2744687497615814,0.0,0.0,3566.779541015625,1.2572221755981445,10.401846885681152,-0.00043483570334501565,1.0,-0.015062394551932812,0.9998542070388794,-0.008047271519899368,1.495790719985962,-0.8939108848571777,-0.016941362991929054,-0.44792440533638,0.0,-0.01694379560649395
-221.66069608920816,4.129683017730713,-90.18484246410631,-224.16183303299488,4.113137245178223,-84.99273790941956,-222.9501190185547,4.128186225891113,-88.45415496826172,16.05936050415039,10,23.785358428955078,0.27140626311302185,0.0,0.0,3796.411376953125,1.2676753997802734,10.375572204589844,-0.0004838704480789602,1.0,-0.015172350220382214,0.9998509883880615,-0.008226407691836357,1.4799007177352905,-0.8940964937210083,-0.01694929599761963,-0.4475533962249756,0.0,-0.016951730474829674
-223.02150815916877,4.100904941558838,-90.87650136735508,-225.51667701675063,4.301188945770264,-85.66164621813897,-224.26361083984375,4.099423408508301,-89.11100769042969,17.528154373168945,11,23.89592742919922,0.2914583086967468,0.0,0.0,3401.0966796875,1.2781312465667725,10.346761703491211,-0.0006221929215826094,1.0,-0.015077858231961727,0.9998517632484436,-0.00830516405403614,1.4685763120651245,-0.8942694067955017,-0.01695694960653782,-0.44720742106437683,0.0,-0.01695938967168331
-224.39448446192353,4.072126865386963,-91.53895287115677,-226.87238724551327,3.9904587268829346,-86.32847459593592,-225.57028198242188,4.070661544799805,-89.76374816894531,18.9890079498291,12,24.01740837097168,0.3115624785423279,0.0,0.0,3064.41845703125,1.2866061925888062,10.316754341125488,-0.0006284712580963969,1.0,-0.014774288982152939,0.9998582005500793,-0.008076714351773262,1.4606367349624634,-0.8944613933563232,-0.016962623223662376,-0.4468233287334442,0.0,-0.01696506328880787
-225.7624070959106,4.043685436248779,-92.21353868090836,-228.21924274708647,3.9448049068450928,-87.01656395733909,-226.8725128173828,4.042234897613525,-90.41349792480469,20.44455337524414,13,24.149669647216797,0.3232812285423279,0.0,0.0,3044.334228515625,1.2924429178237915,10.28557300567627,-0.0006394385127350688,1.0,-0.014965571463108063,0.999855101108551,-0.008110991679131985,1.455328106880188,-0.8946734666824341,-0.016964875161647797,-0.44639846682548523,0.0,-0.01696731708943844
-227.1185312033087,4.015243053436279,-92.91645379714461,-229.57462969205164,4.211345672607422,-87.68416856814389,-228.17181396484375,4.013807773590088,-91.0610122680664,21.89647674560547,14,24.28830909729004,0.32656246423721313,0.0,0.0,3258.92333984375,1.2975575923919678,10.253183364868164,-0.0007168450392782688,1.0,-0.015161743387579918,0.9998509883880615,-0.00824834406375885,1.4517087936401367,-0.8948861956596375,-0.016967760398983955,-0.4459717869758606,0.0,-0.016970202326774597
-228.48932292057788,3.9872281551361084,-93.58415068402815,-230.92979695960491,4.181561470031738,-88.35230064385544,-229.4692840576172,3.9858241081237793,-91.70689392089844,23.34604835510254,15,24.42805290222168,0.32760414481163025,0.0,0.0,3123.833984375,1.3017408847808838,10.21933650970459,-0.0006750820903107524,1.0,-0.014987294562160969,0.9998537302017212,-0.008233629167079926,1.449341893196106,-0.8950844407081604,-0.01696750894188881,-0.44557374715805054,0.0,-0.01696995086967945
-229.85798723278867,3.9592134952545166,-94.25695565872772,-232.29239311006182,4.1752142906188965,-89.00259531427506,-230.7658233642578,3.957839012145996,-92.3515625,24.794231414794922,16,24.5672550201416,0.32760414481163025,0.0,0.0,3437.74072265625,1.3040132522583008,10.185054779052734,-0.0007365940837189555,1.0,-0.014873097650706768,0.9998548030853271,-0.008322170935571194,1.4479681253433228,-0.8952908515930176,-0.016964837908744812,-0.44515880942344666,0.0,-0.016967279836535454
-231.2128154784636,3.931718587875366,-94.96298225364231,-233.63550356645914,4.135968208312988,-89.69967686057444,-232.0618896484375,3.9303581714630127,-92.99531555175781,26.24158477783203,17,24.706649780273438,0.32760414481163025,0.0,0.0,3873.57421875,1.3078413009643555,10.151664733886719,-0.0006657837657257915,1.0,-0.01502103079110384,0.9998533725738525,-0.008226688019931316,1.4471371173858643,-0.895478367805481,-0.016960415989160538,-0.44478195905685425,0.0,-0.01696285605430603
-232.582310553044,3.9042227268218994,-95.63379249437159,-234.99511673008857,4.135968208312988,-90.35713394635485,-233.3577880859375,3.9303581714630127,-93.63838195800781,27.688495635986328,18,24.845552444458008,0.32760414481163025,0.0,0.0,4567.40234375,1.3097106218338013,10.118803024291992,-0.0006032783421687782,1.0,-0.014904657378792763,0.9998565912246704,-0.008046852424740791,1.4466813802719116,-0.8956445455551147,-0.016952907666563988,-0.4444475769996643,0.0,-0.016955344006419182
-233.95247527984554,3.8772757053375244,-96.30299484085529,-236.3365023485191,3.8675365447998047,-91.0583569812568,-234.6536407470703,3.9028773307800293,-94.28091430664062,29.13511085510254,19,24.9845027923584,0.32760414481163025,0.0,0.0,5270.3681640625,1.311498761177063,10.086191177368164,-0.0006422200240194798,1.0,-0.014975354075431824,0.9998546838760376,-0.008142242208123207,1.4464031457901,-0.895785391330719,-0.016942327842116356,-0.444163978099823,0.0,-0.01694476045668125
-235.30773727535058,3.8503289222717285,-97.00797996404197,-237.65969232433594,3.837385892868042,-91.80326936434963,-235.94940185546875,3.875962495803833,-94.92295837402344,30.5814266204834,20,25.116161346435547,0.32885414361953735,0.0,0.0,7416.28466796875,1.3132034540176392,10.054232597351074,-0.0006151595734991133,1.0,-0.014908920042216778,0.99985671043396,-0.008012806065380573,1.4461041688919067,-0.8959073424339294,-0.01692803017795086,-0.44391825795173645,0.0,-0.016930457204580307
-236.67578530743123,3.8503289222717285,-97.68226468187348,-239.0015187054375,3.992109775543213,-92.50343408907176,-237.2447967529297,3.849045515060425,-95.56450653076172,32.02719497680664,21,25.247859954833984,0.32760414481163025,0.0,0.0,12482.197265625,1.3143142461776733,10.022709846496582,-0.0005980729474686086,1.0,-0.014823704026639462,0.9998586177825928,-0.007936285808682442,1.4455559253692627,-0.8959941864013672,-0.016910379752516747,-0.4437437951564789,0.0,-0.01691279746592045
-238.047586003059,3.8240840435028076,-98.34753892242566,-240.33478987604957,3.763716697692871,-93.22414063129713,-238.53945922851562,3.822816848754883,-96.20550537109375,33.47206115722656,22,25.379365921020508,0.32760414481163025,0.0,0.0,2546826.25,1.3165791034698486,9.991904258728027,0.000560839893296361,-1.0,-0.015017102472484112,0.9998546838760376,-0.00806543231010437,1.4446557760238647,-0.8960458636283875,-0.016888249665498734,-0.44364023208618164,0.0,-0.01689065992832184
-239.42655313107554,3.7978391647338867,-98.99560592459869,-241.65141503906528,3.795335531234741,-93.98481571089746,-239.83274841308594,3.796586751937866,-96.8458251953125,34.91541290283203,23,25.51043701171875,0.32656246423721313,0.0,0.0,19319.546875,1.3170408010482788,9.961043357849121,0.0006024439353495836,-1.0,-0.01475599966943264,0.9998595714569092,-0.007938021793961525,1.4431238174438477,-0.896045982837677,-0.016860924661159515,-0.44364091753959656,0.0,-0.016863321885466576
-240.78233468943426,3.772296190261841,-99.69934353139345,-242.98822624238306,3.7698538303375244,-94.69702232131115,-241.12403869628906,3.7710750102996826,-97.48527526855469,36.35655975341797,24,25.64034652709961,0.3232812285423279,0.0,0.0,3949.97802734375,1.3200088739395142,9.9302978515625,0.0006723799742758274,-1.0,-0.01481582596898079,0.999858021736145,-0.00803226139396429,1.4409465789794922,-0.8960133790969849,-0.0168285071849823,-0.44370800256729126,0.0,-0.016830891370773315
-242.14633487462663,3.7467522621154785,-100.38334748782967,-244.32615456992067,3.744370698928833,-95.40654661760985,-246.4482879638672,3.6725032329559326,-100.13184356689453,42.3030891418457,25,25.767717361450195,0.32098954916000366,0.0,0.0,622.6240844726562,1.332536220550537,9.791764259338379,0.0006281931418925524,-1.0,-0.014446263201534748,0.9998646974563599,-0.007861975580453873,5.945750713348389,-0.8953474760055542,-0.016630036756396294,-0.4450577199459076,0.0,-0.016632337123155594
-243.50581043853606,3.7220654487609863,-101.07821546038554,-245.6489865248792,3.7197139263153076,-96.15231864046754,-247.83474731445312,3.648791551589966,-100.82533264160156,43.85353469848633,26,25.89427947998047,0.32098954916000366,0.0,0.0,1753.249755859375,1.345028281211853,9.752252578735352,0.0006243784446269274,-1.0,-0.014341896399855614,0.999866247177124,-0.007863606326282024,1.5502246618270874,-0.8942402005195618,-0.01638370379805565,-0.4472874104976654,0.0,-0.01638590358197689
