timestamp,left_x,left_y,left_z,right_x,right_y,right_z
0,-10.808666229248047,63.5356559753418,-760.6554565429688,-2.243480682373047,63.71049499511719,-761.7521362304688
1,-10.806804656982422,63.53398895263672,-760.3590087890625,-2.234416961669922,63.7019157409668,-760.2642822265625
2,-10.804943084716797,63.532318115234375,-760.0626831054688,-2.221752166748047,63.690677642822266,-758.1932983398438
3,-12.277111053466797,63.48164367675781,-757.1324462890625,-2.214550018310547,63.68581008911133,-757.0180053710938
4,-12.269786834716797,63.473228454589844,-755.9650268554688,-2.207500457763672,63.68107604980469,-755.8490600585938
5,-12.262584686279297,63.463401794433594,-754.8046264648438,-2.200511932373047,63.672000885009766,-754.6869506835938
6,-12.248149871826172,63.45159912109375,-752.5072631835938,-2.186717987060547,63.661651611328125,-752.38525390625
7,-12.241100311279297,63.44193649291992,-751.3712768554688,-2.179973602294922,63.658302307128906,-751.2466430664062
8,-12.234111785888672,63.433631896972656,-750.2445678710938,-2.173290252685547,63.650184631347656,-750.1167602539062
9,-12.220592498779297,63.41900634765625,-748.0204467773438,-2.160259246826172,63.63907241821289,-747.8856201171875
10,-12.213970184326172,63.41138458251953,-746.9241333007812,-2.153911590576172,63.633872985839844,-746.785400390625
11,-12.207439422607422,63.40415573120117,-745.839111328125,3.6705474853515625,64.802978515625,-744.187744140625
12,-12.194835662841797,63.391014099121094,-743.7042236328125,3.6705474853515625,64.802978515625,-744.187744140625
13,-12.188793182373047,63.38443374633789,-742.6552124023438,3.6705474853515625,64.802978515625,-744.187744140625
14,-12.176952362060547,63.37092590332031,-740.5952758789062,-2.118358612060547,63.604915618896484,-740.4283447265625
15,-12.171245574951172,63.3657341003418,-739.5836791992188,-2.112834930419922,63.602333068847656,-739.4118041992188
16,-12.160259246826172,63.353675842285156,-737.5957641601562,-2.107463836669922,63.603302001953125,-738.4071044921875
17,-12.154949188232422,63.351009368896484,-736.6183471679688,-2.097057342529297,63.58991241455078,-736.4318237304688
18,-12.144573211669922,63.34119415283203,-734.6936645507812,-2.091960906982422,63.58234405517578,-735.4600830078125
19,-12.139568328857422,63.33604431152344,-733.7452392578125,-2.082134246826172,63.57455062866211,-733.5460815429688
20,-12.129711151123047,63.32261657714844,-731.8729858398438,-2.072582244873047,63.56358337402344,-731.6671142578125
21,-12.124889373779297,63.31877899169922,-730.9480590820312,-2.067943572998047,63.56060791015625,-730.7393798828125
22,-12.115459442138672,63.306800842285156,-729.1176147460938,-2.058727264404297,63.54692077636719,-728.9042358398438
23,-12.106182098388672,63.29608154296875,-727.3092041015625,-2.054210662841797,63.54155731201172,-727.99560546875
24,-12.083690643310547,63.265586853027344,-722.8532104492188,-2.031932830810547,63.51043701171875,-723.5193481445312
25,-12.079204559326172,63.258453369140625,-721.9683227539062,-2.023052215576172,63.49668502807617,-721.7490844726562
26,-12.070232391357422,63.24671173095703,-720.2003784179688,3.8501129150390625,64.59518432617188,-718.9224853515625
27,-12.061138153076172,63.235137939453125,-718.4320678710938,3.8501129150390625,64.59518432617188,-718.9224853515625
28,-12.056560516357422,63.23040008544922,-717.5492553710938,-2.000621795654297,63.46711730957031,-717.3367919921875
29,-12.047588348388672,63.22085189819336,-715.7903442382812,-1.9916191101074219,63.4595832824707,-715.5775146484375
30,-12.038616180419922,63.20990753173828,-714.0448608398438,-1.9825859069824219,63.44725799560547,-713.8284301757812
31,-12.029827117919922,63.197547912597656,-712.3181762695312,-1.9736747741699219,63.43584060668945,-712.0974731445312
32,-12.021221160888672,63.18818664550781,-710.6106567382812,-1.9692802429199219,63.43086242675781,-711.2398071289062
33,-12.016918182373047,63.181846618652344,-709.7628784179688,-1.9604911804199219,63.42292785644531,-709.5377807617188
34,-12.008464813232422,63.16912078857422,-708.0770874023438,-1.9518547058105469,63.39894104003906,-707.8502807617188
35,-12.000041961669922,63.151145935058594,-706.4010620117188,-1.9432182312011719,63.384483337402344,-706.1737670898438
36,-11.991619110107422,63.134552001953125,-704.7306518554688,-1.9344902038574219,63.37506866455078,-704.5047607421875
37,-11.983165740966797,63.120033264160156,-703.0624389648438,-1.9257926940917969,63.363059997558594,-702.8391723632812
38,-11.974651336669922,63.10730743408203,-701.3925170898438,2.3718338012695312,70.50656127929688,-698.9639282226562
39,-10.846580505371094,70.13565063476562,-699.936767578125,2.3718338012695312,70.50656127929688,-698.9639282226562
40,-10.632068634033203,70.50656127929688,-698.8861083984375,2.3718338012695312,70.50656127929688,-698.9639282226562
41,-10.755855560302734,69.60511016845703,-696.5469360351562,2.387331008911133,70.50656127929688,-696.3745727539062
42,-10.84267807006836,70.19945526123047,-695.2445068359375,2.387331008911133,70.50656127929688,-696.3745727539062
43,-10.9820556640625,70.19447326660156,-694.81884765625,2.387331008911133,70.50656127929688,-696.3745727539062
44,-11.924327850341797,63.04020309448242,-692.020263671875,-1.8694572448730469,63.28678894042969,-692.7074584960938
45,-11.919384002685547,63.035552978515625,-691.1455688476562,-1.8591423034667969,63.273536682128906,-690.9689331054688
46,-11.909313201904297,63.02061462402344,-689.3870239257812,-1.8485527038574219,63.255645751953125,-689.2167358398438
47,-11.899059295654297,63.00591278076172,-687.6187744140625,-1.8377799987792969,63.241180419921875,-687.4540405273438
48,-11.888622283935547,62.99138641357422,-685.8422241210938,-1.8267631530761719,63.22691345214844,-685.6824340820312
49,-11.883403778076172,62.98363494873047,-684.951171875,-1.8211784362792969,63.224037170410156,-684.7939453125
50,-11.872753143310547,62.970458984375,-683.1644897460938,-1.8098258972167969,63.21633529663086,-683.0119018554688
51,-11.861980438232422,62.96015930175781,-681.3727416992188,-1.7984428405761719,63.20603561401367,-681.2241821289062
52,-11.851085662841797,62.94525909423828,-679.5773315429688,-1.7868461608886719,63.19391632080078,-679.4320678710938
53,-11.840190887451172,62.93364334106445,-677.7794799804688,-1.7810173034667969,63.1843147277832,-678.5347290039062
54,-11.834636688232422,62.92572021484375,-676.8800659179688,-1.7692375183105469,63.175148010253906,-676.7385864257812
55,-11.823528289794922,62.910926818847656,-675.0806884765625,-1.7573661804199219,63.16477966308594,-674.9414672851562
56,-11.812358856201172,62.898521423339844,-673.281982421875,-1.7453727722167969,63.14928436279297,-673.1447143554688
57,-11.801158905029297,62.885719299316406,-671.4851684570312,-1.7393913269042969,63.143951416015625,-672.2468872070312
58,-11.795604705810547,62.878746032714844,-670.587890625,-1.7273063659667969,63.134944915771484,-670.4530639648438
59,-11.784435272216797,62.867610931396484,-668.7953491210938,-1.7152214050292969,63.12221908569336,-668.6620483398438
60,-11.773174285888672,62.85715866088867,-667.0053100585938,-1.7030143737792969,63.1114387512207,-666.8735961914062
