timestamp,left_x,left_y,left_z,right_x,right_y,right_z
0,-806.9485473632812,126.44287109375,2333.923095703125,-806.9485473632812,126.44287109375,2333.923095703125
1,-806.9485473632812,126.44287109375,2333.923095703125,-806.9485473632812,126.44287109375,2333.923095703125
2,-806.9485473632812,126.44287109375,2333.923095703125,-806.9485473632812,126.44287109375,2333.923095703125
3,-806.9485473632812,126.44287109375,2333.923095703125,-806.9485473632812,126.44287109375,2333.923095703125
4,-806.9485473632812,126.44287109375,2333.923095703125,-806.9485473632812,126.44287109375,2333.923095703125
5,-806.9485473632812,126.44287109375,2333.923095703125,-806.9485473632812,126.44287109375,2333.923095703125
6,-806.9485473632812,126.44287109375,2333.923095703125,-806.9485473632812,126.44287109375,2333.923095703125
7,-806.9485473632812,126.44287109375,2333.923095703125,-806.9485473632812,126.44287109375,2333.923095703125
8,-806.9485473632812,126.44287109375,2333.923095703125,-806.9485473632812,126.44287109375,2333.923095703125
9,-806.9485473632812,126.44287109375,2333.923095703125,-806.9485473632812,126.44287109375,2333.923095703125
10,-806.9485473632812,126.44287109375,2333.923095703125,-806.9485473632812,126.44287109375,2333.923095703125
11,-806.9485473632812,126.44287109375,2333.923095703125,-806.9485473632812,126.44287109375,2333.923095703125
12,-806.9485473632812,126.44287109375,2333.923095703125,-806.9485473632812,126.44287109375,2333.923095703125
13,-806.9485473632812,126.44287109375,2333.923095703125,-806.9485473632812,126.44287109375,2333.923095703125
14,-806.9485473632812,126.44287109375,2333.923095703125,-806.9485473632812,126.44287109375,2333.923095703125
15,-806.9485473632812,126.44287109375,2333.923095703125,-806.9485473632812,126.44287109375,2333.923095703125
16,-806.9485473632812,126.44287109375,2333.923095703125,-806.9485473632812,126.44287109375,2333.923095703125
17,-806.9485473632812,126.44287109375,2333.923095703125,-806.9485473632812,126.44287109375,2333.923095703125
18,-806.9485473632812,126.44287109375,2333.923095703125,-806.9485473632812,126.44287109375,2333.923095703125
19,-806.9485473632812,126.44287109375,2333.923095703125,-806.9485473632812,126.44287109375,2333.923095703125
20,-806.9485473632812,126.44287109375,2333.923095703125,-806.9485473632812,126.44287109375,2333.923095703125
21,-806.9485473632812,126.44287109375,2333.923095703125,-806.9485473632812,126.44287109375,2333.923095703125
22,-806.9485473632812,126.44287109375,2333.923095703125,-806.9485473632812,126.44287109375,2333.923095703125
23,-927.662841796875,112.82318115234375,2392.70166015625,-806.9485473632812,126.44287109375,2333.923095703125
24,-927.662841796875,112.82318115234375,2392.70166015625,-927.662841796875,112.82318115234375,2392.70166015625
25,-927.662841796875,112.82318115234375,2392.70166015625,-927.662841796875,112.82318115234375,2392.70166015625
