x,y,z,length,id,speed,gas,brake,obsolete_lat_g,radius,side_left,side_right,camber,direction,normal_x,normal_y,normal_z,extra_length,forward_x,forward_y,forward_z,tag,grade
-132.039306640625,-0.5963101983070374,-823.6422119140625,0.0,0,49.108428955078125,1.0,0.0,-0.4219501316547394,1585.31689453125,4.699999809265137,16.750030517578125,-0.0007886089733801782,-1.0,-0.006101998034864664,0.9999813437461853,0.0003281192039139569,7.703329086303711,0.0,0.0,0.0,0.0,0.0036527218762785196
-130.36154174804688,-0.5895982384681702,-823.9456176757812,1.7061607837677002,1,49.22857666015625,1.0,0.0,-0.4110746681690216,1710.1627197265625,4.6449995040893555,16.800029754638672,-0.0014085362199693918,-1.0,-0.004143403377383947,0.9999911785125732,-0.0006820184062235057,7.703715801239014,0.0,0.0,0.0,0.0,0.003943463321775198
-128.69552612304688,-0.5826684236526489,-824.2416381835938,3.399606227874756,2,49.348724365234375,1.0,0.0,-0.4001992344856262,1835.008544921875,4.589999198913574,16.85002899169922,-0.0018817561212927103,-1.0,-0.007376540917903185,0.9999727010726929,-0.0006029624491930008,7.704102516174316,0.0,0.0,0.0,0.0,0.004181236494332552
-127.05217742919922,-0.5756087303161621,-824.5308837890625,5.069548606872559,3,49.4688720703125,1.0,0.0,-0.38932377099990845,1959.8543701171875,4.534998893737793,16.900028228759766,-0.0019238765817135572,-1.0,-0.007191504817456007,0.9999738931655884,-0.0006877215346321464,7.704489707946777,0.0,0.0,0.0,0.0,0.004354545380920172
-125.43832397460938,-0.5684893131256104,-824.813720703125,6.709294319152832,4,49.589019775390625,1.0,0.0,-0.3784483075141907,2084.699951171875,4.47999906539917,16.950027465820312,0.0022476078011095524,-1.0,-0.005968967452645302,0.9999814629554749,-0.001235439209267497,7.70487642288208,0.0,0.0,0.0,0.0,0.004463639575988054
-123.85594177246094,-0.561355471611023,-825.0921020507812,8.317191123962402,5,49.70916748046875,1.0,0.0,-0.3675728440284729,2209.545654296875,4.424998760223389,17.00002670288086,0.0008030730532482266,-1.0,-0.0032976255752146244,0.9999946355819702,-0.0002352657465962693,7.705263614654541,0.0,0.0,0.0,0.0,0.0045199827291071415
-122.30325317382812,-0.5542266368865967,-825.36669921875,9.895264625549316,6,49.829315185546875,1.0,0.0,-0.3566973805427551,2334.3916015625,4.369998455047607,17.050025939941406,0.0005048909806646407,-1.0,-0.003357019741088152,0.9999943971633911,8.092950884019956e-05,7.705650329589844,0.0,0.0,0.0,0.0,0.004542184993624687
-120.77601623535156,-0.5471014976501465,-825.6395263671875,11.448074340820312,7,49.949466705322266,1.0,0.0,-0.34582194685935974,2459.2373046875,4.314998149871826,17.100025177001953,0.00141326489392668,-1.0,-0.009168743155896664,0.9999580383300781,0.00020206341287121177,7.706037521362305,0.0,0.0,0.0,0.0,0.004551345016807318
-119.26921081542969,-0.5399662852287292,-825.9109497070312,12.980509757995605,8,50.06961441040039,1.0,0.0,-0.33494648337364197,2584.083251953125,4.259998321533203,17.1500244140625,0.002582782646641135,-1.0,-0.006536155007779598,0.9999775886535645,-0.0015200030757114291,7.706424236297607,0.0,0.0,0.0,0.0,0.004566701129078865
-117.77832794189453,-0.5328006148338318,-826.181884765625,14.497269630432129,9,50.189762115478516,1.0,0.0,-0.3240710496902466,2708.928955078125,4.204998016357422,17.200023651123047,0.0023722206242382526,-1.0,-0.007498797494918108,0.9999712705612183,-0.0011526428861543536,7.706811428070068,0.0,0.0,0.0,0.0,0.0046018133871257305
