timestamp,left_x,left_y,left_z,right_x,right_y,right_z
0,-92.808349609375,-15.551902770996094,-328.47540283203125,-92.808349609375,-15.551902770996094,-328.47540283203125
1,-92.808349609375,-15.551902770996094,-328.47540283203125,-92.808349609375,-15.551902770996094,-328.47540283203125
2,-92.808349609375,-15.551902770996094,-328.47540283203125,-92.808349609375,-15.551902770996094,-328.47540283203125
3,-92.808349609375,-15.551902770996094,-328.47540283203125,-92.808349609375,-15.551902770996094,-328.47540283203125
4,-92.808349609375,-15.551902770996094,-328.47540283203125,-92.808349609375,-15.551902770996094,-328.47540283203125
5,-92.808349609375,-15.551902770996094,-328.47540283203125,-92.808349609375,-15.551902770996094,-328.47540283203125
6,-92.808349609375,-15.551902770996094,-328.47540283203125,-92.808349609375,-15.551902770996094,-328.47540283203125
7,-92.808349609375,-15.551902770996094,-328.47540283203125,-92.808349609375,-15.551902770996094,-328.47540283203125
8,-92.808349609375,-15.551902770996094,-328.47540283203125,-92.808349609375,-15.551902770996094,-328.47540283203125
9,-92.808349609375,-15.551902770996094,-328.47540283203125,-92.808349609375,-15.551902770996094,-328.47540283203125
10,-92.808349609375,-15.551902770996094,-328.47540283203125,-92.808349609375,-15.551902770996094,-328.47540283203125
11,-92.808349609375,-15.551902770996094,-328.47540283203125,-92.808349609375,-15.551902770996094,-328.47540283203125
12,-92.808349609375,-15.551902770996094,-328.47540283203125,-92.808349609375,-15.551902770996094,-328.47540283203125
13,-92.808349609375,-15.551902770996094,-328.47540283203125,-92.808349609375,-15.551902770996094,-328.47540283203125
14,-92.808349609375,-15.551902770996094,-328.47540283203125,-92.808349609375,-15.551902770996094,-328.47540283203125
15,-92.808349609375,-15.551902770996094,-328.47540283203125,-92.808349609375,-15.551902770996094,-328.47540283203125
16,-92.808349609375,-15.551902770996094,-328.47540283203125,-92.808349609375,-15.551902770996094,-328.47540283203125
17,-75.03466796875,-16.037979125976562,-335.95965576171875,-75.03466796875,-16.037979125976562,-335.95965576171875
18,-75.03466796875,-16.037979125976562,-335.95965576171875,-75.03466796875,-16.037979125976562,-335.95965576171875
19,-75.03466796875,-16.037979125976562,-335.95965576171875,-75.03466796875,-16.037979125976562,-335.95965576171875
20,-75.03466796875,-16.037979125976562,-335.95965576171875,-75.03466796875,-16.037979125976562,-335.95965576171875
21,-75.03466796875,-16.037979125976562,-335.95965576171875,-75.03466796875,-16.037979125976562,-335.95965576171875
22,-75.03466796875,-16.037979125976562,-335.95965576171875,-75.03466796875,-16.037979125976562,-335.95965576171875
23,-75.03466796875,-16.037979125976562,-335.95965576171875,-75.03466796875,-16.037979125976562,-335.95965576171875
24,-75.03466796875,-16.037979125976562,-335.95965576171875,-75.03466796875,-16.037979125976562,-335.95965576171875
25,-75.03466796875,-16.037979125976562,-335.95965576171875,-75.03466796875,-16.037979125976562,-335.95965576171875
26,-75.03466796875,-16.037979125976562,-335.95965576171875,-75.03466796875,-16.037979125976562,-335.95965576171875
27,-75.03466796875,-16.037979125976562,-335.95965576171875,-75.03466796875,-16.037979125976562,-335.95965576171875
28,-75.03466796875,-16.037979125976562,-335.95965576171875,-75.03466796875,-16.037979125976562,-335.95965576171875
